experimentType,size,finalStates,instance,bfsResult,bfsTime,randomTime,fallback,finalStatesRandomized
RandomGraph,100,99,40,true,0,42,false,true
RandomGraph,100,0,41,false,500,21167,true,true
RandomGraph,100,1,41,true,500,9042,false,true
RandomGraph,100,2,41,true,125,1750,false,true
RandomGraph,100,3,41,true,500,208,false,true
RandomGraph,100,4,41,true,542,1208,false,true
RandomGraph,100,5,41,true,541,2500,false,true
RandomGraph,100,6,41,true,125,291,false,true
RandomGraph,100,7,41,true,125,375,false,true
RandomGraph,100,8,41,true,417,125,false,true
RandomGraph,100,9,41,true,459,708,false,true
RandomGraph,100,10,41,true,750,208,false,true
RandomGraph,100,11,41,true,42,125,false,true
RandomGraph,100,12,41,true,83,125,false,true
RandomGraph,100,13,41,true,166,42,false,true
RandomGraph,100,14,41,true,375,375,false,true
RandomGraph,100,15,41,true,583,167,false,true
RandomGraph,100,16,41,true,500,375,false,true
RandomGraph,100,17,41,true,42,125,false,true
RandomGraph,100,18,41,true,125,542,false,true
RandomGraph,100,19,41,true,375,84,false,true
RandomGraph,100,20,41,true,458,375,false,true
RandomGraph,100,21,41,true,583,125,false,true
RandomGraph,100,22,41,true,0,125,false,true
RandomGraph,100,23,41,true,625,209,false,true
RandomGraph,100,24,41,true,458,292,false,true
RandomGraph,100,25,41,true,417,166,false,true
RandomGraph,100,26,41,true,583,166,false,true
RandomGraph,100,27,41,true,42,125,false,true
RandomGraph,100,28,41,true,42,166,false,true
RandomGraph,100,29,41,true,250,0,false,true
RandomGraph,100,30,41,true,416,333,false,true
RandomGraph,100,31,41,true,416,166,false,true
RandomGraph,100,32,41,true,500,125,false,true
RandomGraph,100,33,41,true,41,125,false,true
RandomGraph,100,34,41,true,208,0,false,true
RandomGraph,100,35,41,true,250,83,false,true
RandomGraph,100,36,41,true,375,125,false,true
RandomGraph,100,37,41,true,458,166,false,true
RandomGraph,100,38,41,true,0,83,false,true
RandomGraph,100,39,41,true,0,0,false,true
RandomGraph,100,40,41,true,84,41,false,true
RandomGraph,100,41,41,true,291,42,false,true
RandomGraph,100,42,41,true,417,167,false,true
RandomGraph,100,43,41,true,41,83,false,true
RandomGraph,100,44,41,true,333,83,false,true
RandomGraph,100,45,41,true,42,42,false,true
RandomGraph,100,46,41,true,375,125,false,true
RandomGraph,100,47,41,true,292,125,false,true
RandomGraph,100,48,41,true,333,83,false,true
RandomGraph,100,49,41,true,250,0,false,true
RandomGraph,100,50,41,true,41,42,false,true
RandomGraph,100,51,41,true,41,83,false,true
RandomGraph,100,52,41,true,250,42,false,true
RandomGraph,100,53,41,true,250,42,false,true
RandomGraph,100,54,41,true,0,166,false,true
RandomGraph,100,55,41,true,0,42,false,true
RandomGraph,100,56,41,true,42,42,false,true
RandomGraph,100,57,41,true,250,42,false,true
RandomGraph,100,58,41,true,208,125,false,true
RandomGraph,100,59,41,true,41,42,false,true
RandomGraph,100,60,41,true,0,83,false,true
RandomGraph,100,61,41,true,42,0,false,true
RandomGraph,100,62,41,true,125,42,false,true
RandomGraph,100,63,41,true,250,84,false,true
RandomGraph,100,64,41,true,250,42,false,true
RandomGraph,100,65,41,true,167,41,false,true
RandomGraph,100,66,41,true,125,167,false,true
RandomGraph,100,67,41,true,125,41,false,true
RandomGraph,100,68,41,true,167,42,false,true
RandomGraph,100,69,41,true,208,0,false,true
RandomGraph,100,70,41,true,42,125,false,true
RandomGraph,100,71,41,true,41,41,false,true
RandomGraph,100,72,41,true,41,41,false,true
RandomGraph,100,73,41,true,41,41,false,true
RandomGraph,100,74,41,true,125,84,false,true
RandomGraph,100,75,41,true,42,83,false,true
RandomGraph,100,76,41,true,0,125,false,true
RandomGraph,100,77,41,true,42,42,false,true
RandomGraph,100,78,41,true,84,41,false,true
RandomGraph,100,79,41,true,41,84,false,true
RandomGraph,100,80,41,true,83,42,false,true
RandomGraph,100,81,41,true,83,42,false,true
RandomGraph,100,82,41,true,0,42,false,true
RandomGraph,100,83,41,true,41,42,false,true
RandomGraph,100,84,41,true,42,41,false,true
RandomGraph,100,85,41,true,0,42,false,true
RandomGraph,100,86,41,true,0,42,false,true
RandomGraph,100,87,41,true,83,42,false,true
RandomGraph,100,88,41,true,42,41,false,true
RandomGraph,100,89,41,true,42,0,false,true
RandomGraph,100,90,41,true,83,42,false,true
RandomGraph,100,91,41,true,41,0,false,true
RandomGraph,100,92,41,true,41,42,false,true
RandomGraph,100,93,41,true,42,0,false,true
RandomGraph,100,94,41,true,41,0,false,true
RandomGraph,100,95,41,true,83,42,false,true
RandomGraph,100,96,41,true,42,41,false,true
RandomGraph,100,97,41,true,0,0,false,true
RandomGraph,100,98,41,true,0,42,false,true
RandomGraph,100,99,41,true,42,0,false,true
RandomGraph,100,0,42,false,625,21916,true,true
RandomGraph,100,1,42,true,667,250,false,true
RandomGraph,100,2,42,true,375,3458,false,true
RandomGraph,100,3,42,true,500,1166,false,true
RandomGraph,100,4,42,true,292,42,false,true
RandomGraph,100,5,42,true,500,209,false,true
RandomGraph,100,6,42,true,125,83,false,true
RandomGraph,100,7,42,true,125,875,false,true
RandomGraph,100,8,42,true,333,3167,false,true
RandomGraph,100,9,42,true,500,458,false,true
RandomGraph,100,10,42,true,709,416,false,true
RandomGraph,100,11,42,true,458,1375,false,true
RandomGraph,100,12,42,true,125,83,false,true
RandomGraph,100,13,42,true,208,791,false,true
RandomGraph,100,14,42,true,375,125,false,true
RandomGraph,100,15,42,true,500,83,false,true
RandomGraph,100,16,42,true,542,83,false,true
RandomGraph,100,17,42,true,42,250,false,true
RandomGraph,100,18,42,true,166,792,false,true
RandomGraph,100,19,42,true,375,167,false,true
RandomGraph,100,20,42,true,500,42,false,true
RandomGraph,100,21,42,true,459,291,false,true
RandomGraph,100,22,42,true,41,84,false,true
RandomGraph,100,23,42,true,458,42,false,true
RandomGraph,100,24,42,true,833,167,false,true
RandomGraph,100,25,42,true,458,500,false,true
RandomGraph,100,26,42,true,375,250,false,true
RandomGraph,100,27,42,true,0,42,false,true
RandomGraph,100,28,42,true,42,83,false,true
RandomGraph,100,29,42,true,209,125,false,true
RandomGraph,100,30,42,true,417,42,false,true
RandomGraph,100,31,42,true,375,41,false,true
RandomGraph,100,32,42,true,417,42,false,true
RandomGraph,100,33,42,true,42,84,false,true
RandomGraph,100,34,42,true,166,750,false,true
RandomGraph,100,35,42,true,250,125,false,true
RandomGraph,100,36,42,true,416,42,false,true
RandomGraph,100,37,42,true,416,250,false,true
RandomGraph,100,38,42,true,41,84,false,true
RandomGraph,100,39,42,true,83,167,false,true
RandomGraph,100,40,42,true,84,83,false,true
RandomGraph,100,41,42,true,334,41,false,true
RandomGraph,100,42,42,true,500,41,false,true
RandomGraph,100,43,42,true,42,42,false,true
RandomGraph,100,44,42,true,375,84,false,true
RandomGraph,100,45,42,true,41,167,false,true
RandomGraph,100,46,42,true,416,84,false,true
RandomGraph,100,47,42,true,292,41,false,true
RandomGraph,100,48,42,true,333,83,false,true
RandomGraph,100,49,42,true,334,84,false,true
RandomGraph,100,50,42,true,42,125,false,true
RandomGraph,100,51,42,true,83,83,false,true
RandomGraph,100,52,42,true,208,42,false,true
RandomGraph,100,53,42,true,209,41,false,true
RandomGraph,100,54,42,true,41,83,false,true
RandomGraph,100,55,42,true,41,42,false,true
RandomGraph,100,56,42,true,42,84,false,true
RandomGraph,100,57,42,true,250,41,false,true
RandomGraph,100,58,42,true,208,42,false,true
RandomGraph,100,59,42,true,41,83,false,true
RandomGraph,100,60,42,true,41,42,false,true
RandomGraph,100,61,42,true,0,84,false,true
RandomGraph,100,62,42,true,167,41,false,true
RandomGraph,100,63,42,true,208,42,false,true
RandomGraph,100,64,42,true,292,42,false,true
RandomGraph,100,65,42,true,250,41,false,true
RandomGraph,100,66,42,true,208,41,false,true
RandomGraph,100,67,42,true,83,83,false,true
RandomGraph,100,68,42,true,250,42,false,true
RandomGraph,100,69,42,true,167,41,false,true
RandomGraph,100,70,42,true,83,84,false,true
RandomGraph,100,71,42,true,42,41,false,true
RandomGraph,100,72,42,true,42,83,false,true
RandomGraph,100,73,42,true,42,42,false,true
RandomGraph,100,74,42,true,83,41,false,true
RandomGraph,100,75,42,true,42,83,false,true
RandomGraph,100,76,42,true,0,42,false,true
RandomGraph,100,77,42,true,0,125,false,true
RandomGraph,100,78,42,true,42,41,false,true
RandomGraph,100,79,42,true,125,42,false,true
RandomGraph,100,80,42,true,83,42,false,true
RandomGraph,100,81,42,true,41,0,false,true
RandomGraph,100,82,42,true,42,83,false,true
RandomGraph,100,83,42,true,0,42,false,true
RandomGraph,100,84,42,true,0,42,false,true
RandomGraph,100,85,42,true,0,41,false,true
RandomGraph,100,86,42,true,0,42,false,true
RandomGraph,100,87,42,true,42,41,false,true
RandomGraph,100,88,42,true,0,42,false,true
RandomGraph,100,89,42,true,0,41,false,true
RandomGraph,100,90,42,true,83,84,false,true
RandomGraph,100,91,42,true,42,42,false,true
RandomGraph,100,92,42,true,83,42,false,true
RandomGraph,100,93,42,true,42,83,false,true
RandomGraph,100,94,42,true,41,42,false,true
RandomGraph,100,95,42,true,83,41,false,true
RandomGraph,100,96,42,true,42,42,false,true
RandomGraph,100,97,42,true,0,0,false,true
RandomGraph,100,98,42,true,42,0,false,true
RandomGraph,100,99,42,true,42,41,false,true
RandomGraph,100,0,43,false,583,21125,true,true
RandomGraph,100,1,43,true,708,541,false,true
RandomGraph,100,2,43,true,250,1875,false,true
RandomGraph,100,3,43,true,333,625,false,true
RandomGraph,100,4,43,true,417,750,false,true
RandomGraph,100,5,43,true,625,250,false,true
RandomGraph,100,6,43,true,208,334,false,true
RandomGraph,100,7,43,true,208,584,false,true
RandomGraph,100,8,43,true,375,333,false,true
RandomGraph,100,9,43,true,334,166,false,true
RandomGraph,100,10,43,true,750,542,false,true
RandomGraph,100,11,43,true,42,42,false,true
RandomGraph,100,12,43,true,167,292,false,true
RandomGraph,100,13,43,true,166,125,false,true
RandomGraph,100,14,43,true,417,208,false,true
RandomGraph,100,15,43,true,584,83,false,true
RandomGraph,100,16,43,true,500,83,false,true
RandomGraph,100,17,43,true,84,42,false,true
RandomGraph,100,18,43,true,167,625,false,true
RandomGraph,100,19,43,true,375,167,false,true
RandomGraph,100,20,43,true,542,84,false,true
RandomGraph,100,21,43,true,458,250,false,true
RandomGraph,100,22,43,true,83,42,false,true
RandomGraph,100,23,43,true,667,42,false,true
RandomGraph,100,24,43,true,458,41,false,true
RandomGraph,100,25,43,true,375,209,false,true
RandomGraph,100,26,43,true,459,291,false,true
RandomGraph,100,27,43,true,42,41,false,true
RandomGraph,100,28,43,true,0,42,false,true
RandomGraph,100,29,43,true,250,84,false,true
RandomGraph,100,30,43,true,333,84,false,true
RandomGraph,100,31,43,true,417,84,false,true
RandomGraph,100,32,43,true,500,41,false,true
RandomGraph,100,33,43,true,0,42,false,true
RandomGraph,100,34,43,true,209,166,false,true
RandomGraph,100,35,43,true,208,166,false,true
RandomGraph,100,36,43,true,375,41,false,true
RandomGraph,100,37,43,true,458,167,false,true
RandomGraph,100,38,43,true,41,42,false,true
RandomGraph,100,39,43,true,41,84,false,true
RandomGraph,100,40,43,true,84,166,false,true
RandomGraph,100,41,43,true,333,42,false,true
RandomGraph,100,42,43,true,458,83,false,true
RandomGraph,100,43,43,true,42,42,false,true
RandomGraph,100,44,43,true,417,42,false,true
RandomGraph,100,45,43,true,42,42,false,true
RandomGraph,100,46,43,true,416,83,false,true
RandomGraph,100,47,43,true,417,42,false,true
RandomGraph,100,48,43,true,334,83,false,true
RandomGraph,100,49,43,true,292,84,false,true
RandomGraph,100,50,43,true,83,42,false,true
RandomGraph,100,51,43,true,125,125,false,true
RandomGraph,100,52,43,true,291,42,false,true
RandomGraph,100,53,43,true,291,84,false,true
RandomGraph,100,54,43,true,41,41,false,true
RandomGraph,100,55,43,true,41,41,false,true
RandomGraph,100,56,43,true,83,42,false,true
RandomGraph,100,57,43,true,166,42,false,true
RandomGraph,100,58,43,true,167,41,false,true
RandomGraph,100,59,43,true,41,42,false,true
RandomGraph,100,60,43,true,42,42,false,true
RandomGraph,100,61,43,true,42,0,false,true
RandomGraph,100,62,43,true,167,84,false,true
RandomGraph,100,63,43,true,125,84,false,true
RandomGraph,100,64,43,true,250,42,false,true
RandomGraph,100,65,43,true,209,41,false,true
RandomGraph,100,66,43,true,83,83,false,true
RandomGraph,100,67,43,true,84,83,false,true
RandomGraph,100,68,43,true,250,84,false,true
RandomGraph,100,69,43,true,208,42,false,true
RandomGraph,100,70,43,true,42,42,false,true
RandomGraph,100,71,43,true,0,41,false,true
RandomGraph,100,72,43,true,83,42,false,true
RandomGraph,100,73,43,true,42,41,false,true
RandomGraph,100,74,43,true,84,41,false,true
RandomGraph,100,75,43,true,42,42,false,true
RandomGraph,100,76,43,true,42,41,false,true
RandomGraph,100,77,43,true,42,41,false,true
RandomGraph,100,78,43,true,41,42,false,true
RandomGraph,100,79,43,true,83,83,false,true
RandomGraph,100,80,43,true,41,84,false,true
RandomGraph,100,81,43,true,0,42,false,true
RandomGraph,100,82,43,true,42,0,false,true
RandomGraph,100,83,43,true,42,42,false,true
RandomGraph,100,84,43,true,0,41,false,true
RandomGraph,100,85,43,true,41,42,false,true
RandomGraph,100,86,43,true,0,0,false,true
RandomGraph,100,87,43,true,42,42,false,true
RandomGraph,100,88,43,true,42,0,false,true
RandomGraph,100,89,43,true,0,41,false,true
RandomGraph,100,90,43,true,84,83,false,true
RandomGraph,100,91,43,true,42,42,false,true
RandomGraph,100,92,43,true,0,41,false,true
RandomGraph,100,93,43,true,41,0,false,true
RandomGraph,100,94,43,true,0,42,false,true
RandomGraph,100,95,43,true,83,84,false,true
RandomGraph,100,96,43,true,0,42,false,true
RandomGraph,100,97,43,true,42,42,false,true
RandomGraph,100,98,43,true,0,0,false,true
RandomGraph,100,99,43,true,0,42,false,true
RandomGraph,100,0,44,false,500,20542,true,true
RandomGraph,100,1,44,true,458,666,false,true
RandomGraph,100,2,44,true,209,208,false,true
RandomGraph,100,3,44,true,500,1292,false,true
RandomGraph,100,4,44,true,625,41,false,true
RandomGraph,100,5,44,true,1083,1000,false,true
RandomGraph,100,6,44,true,167,125,false,true
RandomGraph,100,7,44,true,250,459,false,true
RandomGraph,100,8,44,true,417,333,false,true
RandomGraph,100,9,44,true,584,167,false,true
RandomGraph,100,10,44,true,875,125,false,true
RandomGraph,100,11,44,true,42,1542,false,true
RandomGraph,100,12,44,true,125,83,false,true
RandomGraph,100,13,44,true,250,208,false,true
RandomGraph,100,14,44,true,458,417,false,true
RandomGraph,100,15,44,true,625,0,false,true
RandomGraph,100,16,44,true,625,41,false,true
RandomGraph,100,17,44,true,0,417,false,true
RandomGraph,100,18,44,true,209,208,false,true
RandomGraph,100,19,44,true,625,166,false,true
RandomGraph,100,20,44,true,709,42,false,true
RandomGraph,100,21,44,true,666,125,false,true
RandomGraph,100,22,44,true,42,83,false,true
RandomGraph,100,23,44,true,792,42,false,true
RandomGraph,100,24,44,true,708,42,false,true
RandomGraph,100,25,44,true,541,84,false,true
RandomGraph,100,26,44,true,542,167,false,true
RandomGraph,100,27,44,true,0,42,false,true
RandomGraph,100,28,44,true,41,83,false,true
RandomGraph,100,29,44,true,250,209,false,true
RandomGraph,100,30,44,true,583,0,false,true
RandomGraph,100,31,44,true,459,41,false,true
RandomGraph,100,32,44,true,583,0,false,true
RandomGraph,100,33,44,true,41,42,false,true
RandomGraph,100,34,44,true,209,250,false,true
RandomGraph,100,35,44,true,250,125,false,true
RandomGraph,100,36,44,true,583,41,false,true
RandomGraph,100,37,44,true,584,125,false,true
RandomGraph,100,38,44,true,0,42,false,true
RandomGraph,100,39,44,true,41,42,false,true
RandomGraph,100,40,44,true,125,42,false,true
RandomGraph,100,41,44,true,458,41,false,true
RandomGraph,100,42,44,true,500,41,false,true
RandomGraph,100,43,44,true,0,83,false,true
RandomGraph,100,44,44,true,417,42,false,true
RandomGraph,100,45,44,true,42,250,false,true
RandomGraph,100,46,44,true,500,41,false,true
RandomGraph,100,47,44,true,458,41,false,true
RandomGraph,100,48,44,true,375,0,false,true
RandomGraph,100,49,44,true,375,0,false,true
RandomGraph,100,50,44,true,42,84,false,true
RandomGraph,100,51,44,true,125,83,false,true
RandomGraph,100,52,44,true,417,42,false,true
RandomGraph,100,53,44,true,292,42,false,true
RandomGraph,100,54,44,true,41,125,false,true
RandomGraph,100,55,44,true,41,42,false,true
RandomGraph,100,56,44,true,0,84,false,true
RandomGraph,100,57,44,true,167,42,false,true
RandomGraph,100,58,44,true,250,42,false,true
RandomGraph,100,59,44,true,0,41,false,true
RandomGraph,100,60,44,true,0,41,false,true
RandomGraph,100,61,44,true,0,41,false,true
RandomGraph,100,62,44,true,209,41,false,true
RandomGraph,100,63,44,true,167,0,false,true
RandomGraph,100,64,44,true,333,42,false,true
RandomGraph,100,65,44,true,208,0,false,true
RandomGraph,100,66,44,true,209,42,false,true
RandomGraph,100,67,44,true,83,84,false,true
RandomGraph,100,68,44,true,250,0,false,true
RandomGraph,100,69,44,true,208,42,false,true
RandomGraph,100,70,44,true,0,41,false,true
RandomGraph,100,71,44,true,42,42,false,true
RandomGraph,100,72,44,true,0,42,false,true
RandomGraph,100,73,44,true,41,42,false,true
RandomGraph,100,74,44,true,208,42,false,true
RandomGraph,100,75,44,true,42,0,false,true
RandomGraph,100,76,44,true,0,42,false,true
RandomGraph,100,77,44,true,0,83,false,true
RandomGraph,100,78,44,true,0,0,false,true
RandomGraph,100,79,44,true,125,0,false,true
RandomGraph,100,80,44,true,125,41,false,true
RandomGraph,100,81,44,true,42,42,false,true
RandomGraph,100,82,44,true,0,83,false,true
RandomGraph,100,83,44,true,41,125,false,true
RandomGraph,100,84,44,true,0,0,false,true
RandomGraph,100,85,44,true,0,41,false,true
RandomGraph,100,86,44,true,42,0,false,true
RandomGraph,100,87,44,true,125,42,false,true
RandomGraph,100,88,44,true,0,42,false,true
RandomGraph,100,89,44,true,42,42,false,true
RandomGraph,100,90,44,true,125,0,false,true
RandomGraph,100,91,44,true,42,0,false,true
RandomGraph,100,92,44,true,0,0,false,true
RandomGraph,100,93,44,true,42,83,false,true
RandomGraph,100,94,44,true,0,42,false,true
RandomGraph,100,95,44,true,83,41,false,true
RandomGraph,100,96,44,true,41,41,false,true
RandomGraph,100,97,44,true,41,0,false,true
RandomGraph,100,98,44,true,0,42,false,true
RandomGraph,100,99,44,true,0,0,false,true
RandomGraph,100,0,45,false,542,22125,true,true
RandomGraph,100,1,45,true,459,2333,false,true
RandomGraph,100,2,45,true,167,208,false,true
RandomGraph,100,3,45,true,417,334,false,true
RandomGraph,100,4,45,true,459,417,false,true
RandomGraph,100,5,45,true,625,667,false,true
RandomGraph,100,6,45,true,167,42,false,true
RandomGraph,100,7,45,true,167,250,false,true
RandomGraph,100,8,45,true,375,1042,false,true
RandomGraph,100,9,45,true,542,792,false,true
RandomGraph,100,10,45,true,916,834,false,true
RandomGraph,100,11,45,true,41,458,false,true
RandomGraph,100,12,45,true,125,42,false,true
RandomGraph,100,13,45,true,375,125,false,true
RandomGraph,100,14,45,true,417,542,false,true
RandomGraph,100,15,45,true,541,333,false,true
RandomGraph,100,16,45,true,625,459,false,true
RandomGraph,100,17,45,true,0,250,false,true
RandomGraph,100,18,45,true,209,166,false,true
RandomGraph,100,19,45,true,250,417,false,true
RandomGraph,100,20,45,true,750,583,false,true
RandomGraph,100,21,45,true,541,750,false,true
RandomGraph,100,22,45,true,0,41,false,true
RandomGraph,100,23,45,true,583,458,false,true
RandomGraph,100,24,45,true,625,417,false,true
RandomGraph,100,25,45,true,542,417,false,true
RandomGraph,100,26,45,true,458,333,false,true
RandomGraph,100,27,45,true,41,375,false,true
RandomGraph,100,28,45,true,42,0,false,true
RandomGraph,100,29,45,true,333,125,false,true
RandomGraph,100,30,45,true,500,375,false,true
RandomGraph,100,31,45,true,458,334,false,true
RandomGraph,100,32,45,true,458,292,false,true
RandomGraph,100,33,45,true,41,42,false,true
RandomGraph,100,34,45,true,209,167,false,true
RandomGraph,100,35,45,true,209,250,false,true
RandomGraph,100,36,45,true,417,334,false,true
RandomGraph,100,37,45,true,416,333,false,true
RandomGraph,100,38,45,true,0,41,false,true
RandomGraph,100,39,45,true,41,41,false,true
RandomGraph,100,40,45,true,167,42,false,true
RandomGraph,100,41,45,true,333,125,false,true
RandomGraph,100,42,45,true,458,250,false,true
RandomGraph,100,43,45,true,41,333,false,true
RandomGraph,100,44,45,true,334,291,false,true
RandomGraph,100,45,45,true,84,125,false,true
RandomGraph,100,46,45,true,500,250,false,true
RandomGraph,100,47,45,true,417,292,false,true
RandomGraph,100,48,45,true,333,167,false,true
RandomGraph,100,49,45,true,416,167,false,true
RandomGraph,100,50,45,true,42,42,false,true
RandomGraph,100,51,45,true,83,42,false,true
RandomGraph,100,52,45,true,416,84,false,true
RandomGraph,100,53,45,true,250,125,false,true
RandomGraph,100,54,45,true,41,42,false,true
RandomGraph,100,55,45,true,0,42,false,true
RandomGraph,100,56,45,true,42,42,false,true
RandomGraph,100,57,45,true,208,125,false,true
RandomGraph,100,58,45,true,291,250,false,true
RandomGraph,100,59,45,true,41,292,false,true
RandomGraph,100,60,45,true,41,42,false,true
RandomGraph,100,61,45,true,42,42,false,true
RandomGraph,100,62,45,true,167,167,false,true
RandomGraph,100,63,45,true,209,250,false,true
RandomGraph,100,64,45,true,250,125,false,true
RandomGraph,100,65,45,true,292,125,false,true
RandomGraph,100,66,45,true,166,167,false,true
RandomGraph,100,67,45,true,83,83,false,true
RandomGraph,100,68,45,true,291,125,false,true
RandomGraph,100,69,45,true,333,125,false,true
RandomGraph,100,70,45,true,42,41,false,true
RandomGraph,100,71,45,true,41,42,false,true
RandomGraph,100,72,45,true,42,42,false,true
RandomGraph,100,73,45,true,42,125,false,true
RandomGraph,100,74,45,true,167,208,false,true
RandomGraph,100,75,45,true,42,208,false,true
RandomGraph,100,76,45,true,0,42,false,true
RandomGraph,100,77,45,true,42,41,false,true
RandomGraph,100,78,45,true,42,42,false,true
RandomGraph,100,79,45,true,125,42,false,true
RandomGraph,100,80,45,true,42,0,false,true
RandomGraph,100,81,45,true,0,42,false,true
RandomGraph,100,82,45,true,42,42,false,true
RandomGraph,100,83,45,true,42,42,false,true
RandomGraph,100,84,45,true,42,42,false,true
RandomGraph,100,85,45,true,0,125,false,true
RandomGraph,100,86,45,true,42,41,false,true
RandomGraph,100,87,45,true,125,0,false,true
RandomGraph,100,88,45,true,42,0,false,true
RandomGraph,100,89,45,true,83,125,false,true
RandomGraph,100,90,45,true,83,0,false,true
RandomGraph,100,91,45,true,0,42,false,true
RandomGraph,100,92,45,true,0,42,false,true
RandomGraph,100,93,45,true,42,0,false,true
RandomGraph,100,94,45,true,0,41,false,true
RandomGraph,100,95,45,true,83,0,false,true
RandomGraph,100,96,45,true,0,41,false,true
RandomGraph,100,97,45,true,0,0,false,true
RandomGraph,100,98,45,true,0,0,false,true
RandomGraph,100,99,45,true,41,42,false,true
RandomGraph,100,0,46,false,541,21000,true,true
RandomGraph,100,1,46,true,375,292,false,true
RandomGraph,100,2,46,true,666,2792,false,true
RandomGraph,100,3,46,true,500,500,false,true
RandomGraph,100,4,46,true,500,1375,false,true
RandomGraph,100,5,46,true,500,334,false,true
RandomGraph,100,6,46,true,84,167,false,true
RandomGraph,100,7,46,true,125,833,false,true
RandomGraph,100,8,46,true,292,42,false,true
RandomGraph,100,9,46,true,583,416,false,true
RandomGraph,100,10,46,true,875,83,false,true
RandomGraph,100,11,46,true,0,625,false,true
RandomGraph,100,12,46,true,41,125,false,true
RandomGraph,100,13,46,true,209,208,false,true
RandomGraph,100,14,46,true,416,334,false,true
RandomGraph,100,15,46,true,625,417,false,true
RandomGraph,100,16,46,true,542,292,false,true
RandomGraph,100,17,46,true,42,166,false,true
RandomGraph,100,18,46,true,208,500,false,true
RandomGraph,100,19,46,true,292,41,false,true
RandomGraph,100,20,46,true,583,42,false,true
RandomGraph,100,21,46,true,542,42,false,true
RandomGraph,100,22,46,true,41,84,false,true
RandomGraph,100,23,46,true,583,83,false,true
RandomGraph,100,24,46,true,625,42,false,true
RandomGraph,100,25,46,true,417,375,false,true
RandomGraph,100,26,46,true,416,42,false,true
RandomGraph,100,27,46,true,41,291,false,true
RandomGraph,100,28,46,true,41,166,false,true
RandomGraph,100,29,46,true,250,42,false,true
RandomGraph,100,30,46,true,417,292,false,true
RandomGraph,100,31,46,true,500,41,false,true
RandomGraph,100,32,46,true,583,83,false,true
RandomGraph,100,33,46,true,0,42,false,true
RandomGraph,100,34,46,true,84,83,false,true
RandomGraph,100,35,46,true,209,41,false,true
RandomGraph,100,36,46,true,375,83,false,true
RandomGraph,100,37,46,true,583,42,false,true
RandomGraph,100,38,46,true,42,41,false,true
RandomGraph,100,39,46,true,42,167,false,true
RandomGraph,100,40,46,true,125,41,false,true
RandomGraph,100,41,46,true,291,208,false,true
RandomGraph,100,42,46,true,458,83,false,true
RandomGraph,100,43,46,true,42,41,false,true
RandomGraph,100,44,46,true,292,42,false,true
RandomGraph,100,45,46,true,42,42,false,true
RandomGraph,100,46,46,true,458,83,false,true
RandomGraph,100,47,46,true,291,83,false,true
RandomGraph,100,48,46,true,333,84,false,true
RandomGraph,100,49,46,true,250,84,false,true
RandomGraph,100,50,46,true,0,42,false,true
RandomGraph,100,51,46,true,83,42,false,true
RandomGraph,100,52,46,true,291,42,false,true
RandomGraph,100,53,46,true,167,41,false,true
RandomGraph,100,54,46,true,0,83,false,true
RandomGraph,100,55,46,true,41,166,false,true
RandomGraph,100,56,46,true,41,0,false,true
RandomGraph,100,57,46,true,250,250,false,true
RandomGraph,100,58,46,true,208,83,false,true
RandomGraph,100,59,46,true,0,41,false,true
RandomGraph,100,60,46,true,0,83,false,true
RandomGraph,100,61,46,true,41,41,false,true
RandomGraph,100,62,46,true,208,41,false,true
RandomGraph,100,63,46,true,208,42,false,true
RandomGraph,100,64,46,true,209,41,false,true
RandomGraph,100,65,46,true,209,83,false,true
RandomGraph,100,66,46,true,167,84,false,true
RandomGraph,100,67,46,true,42,42,false,true
RandomGraph,100,68,46,true,167,42,false,true
RandomGraph,100,69,46,true,125,84,false,true
RandomGraph,100,70,46,true,41,83,false,true
RandomGraph,100,71,46,true,0,83,false,true
RandomGraph,100,72,46,true,0,42,false,true
RandomGraph,100,73,46,true,0,42,false,true
RandomGraph,100,74,46,true,125,42,false,true
RandomGraph,100,75,46,true,42,42,false,true
RandomGraph,100,76,46,true,0,83,false,true
RandomGraph,100,77,46,true,41,42,false,true
RandomGraph,100,78,46,true,0,41,false,true
RandomGraph,100,79,46,true,83,42,false,true
RandomGraph,100,80,46,true,0,42,false,true
RandomGraph,100,81,46,true,0,83,false,true
RandomGraph,100,82,46,true,42,83,false,true
RandomGraph,100,83,46,true,41,42,false,true
RandomGraph,100,84,46,true,41,41,false,true
RandomGraph,100,85,46,true,42,41,false,true
RandomGraph,100,86,46,true,0,42,false,true
RandomGraph,100,87,46,true,83,42,false,true
RandomGraph,100,88,46,true,41,41,false,true
RandomGraph,100,89,46,true,41,41,false,true
RandomGraph,100,90,46,true,41,41,false,true
RandomGraph,100,91,46,true,42,41,false,true
RandomGraph,100,92,46,true,41,42,false,true
RandomGraph,100,93,46,true,41,41,false,true
RandomGraph,100,94,46,true,41,41,false,true
RandomGraph,100,95,46,true,0,41,false,true
RandomGraph,100,96,46,true,0,42,false,true
RandomGraph,100,97,46,true,41,41,false,true
RandomGraph,100,98,46,true,0,41,false,true
RandomGraph,100,99,46,true,42,0,false,true
RandomGraph,100,0,47,false,542,20875,true,true
RandomGraph,100,1,47,true,500,209,false,true
RandomGraph,100,2,47,true,167,2917,false,true
RandomGraph,100,3,47,true,416,500,false,true
